Date,maxAT,meanAT,minAT,meanRH,maxRH,minRH,meanDP,meanLW,meanSM,meanST,meanRF,Foci,meanAT_5d,meanRH_5d,meanLW_5d,meanDP_5d,meanSM_5d,meanST_5d,meanRF_5d,temp_humidity_5d,leafwet_humidity_5d,dewpoint_diff_5d,Foci_lag1
2020-05-28,25.108003616333,21.9210872650147,19.0340023040772,85.8570251464844,92.2080383300781,76.0341339111328,19.3938369750977,64.6046524047852,0.330839216709137,19.6954975128174,0.165833155314128,0.7668965761177146,19.019118342081708,78.29325931803388,11.631582677205392,14.741667376708978,14.0599330441157,19.42478833007812,0.053333333333333344,1489.0687643569777,910.6745188255925,4.277450965372729,0.7141411997736283
2020-05-29,28.8340072631836,24.0827484130859,20.8760032653809,81.5900573730469,94.0824432373047,60.4883689880371,20.5842514038086,42.007942199707,0.352296769618988,20.9905643463135,0.21416715780894,0.974030843237126,19.49866912841798,80.65266434733074,23.7751798248291,15.753368105061853,2.969434220790863,19.034554499308264,0.06183329772949229,1572.6196164339553,1917.531598209371,3.7453010233561272,0.7668965761177146
2020-06-01,21.0939979553223,16.0777454376221,10.0439901351929,41.5672836303711,54.4279327392578,30.7790870666504,2.71557140350342,2.50002527236938,0.307255983352661,15.700704574585,0.002500025400271,3.8311509620826247,20.865218811035163,80.92867582194012,31.187434931437167,17.211818385823573,1.7852269080479943,19.375334035237636,0.08933339595794694,1688.5945291121116,2523.9578112841295,3.65340042521159,0.974030843237126
2020-06-03,27.10400390625,21.85325050354,16.4839954376221,74.0686264038086,90.0240631103516,61.1693801879883,16.9086666107178,28.4419822692871,0.307415992021561,19.5022373199463,0.307500958442688,2.6327709394453875,20.400767898559582,73.41346588134769,30.81677331924438,14.909199333190923,0.331344771385193,18.604141616821302,0.07650006770466782,1497.691078074197,2262.366136645573,5.4915685653686594,3.8311509620826247
2020-06-05,26.7439975738525,23.1074142456055,20.7800006866455,84.4837341308594,92.5049362182617,68.4930419921875,20.2586669921875,80.076286315918,0.368651002645493,21.9815101623535,1.14583357175191,6.95871179966044,20.84623374938964,72.70419921875002,30.50480661392212,15.236232185363784,0.32522294521331807,18.92318649291994,0.13800025939320543,1515.6087314762547,2217.8275371880372,5.610001564025856,2.6327709394453875
2020-06-07,24.1499996185303,20.8923301696777,17.0859928131104,49.9118385314941,64.5884552001953,40.1527404785156,9.82474327087402,0.0,0.366926789283752,20.6034545898438,0.0,16.972237549518955,21.40844917297364,73.51334533691409,43.52617769241334,15.972198677063005,0.33329179286956806,19.57410278320314,0.36716697374358737,1573.806717180584,3199.7549318982683,5.436250495910635,6.95871179966044
2020-06-09,30.9420051574707,24.140998840332,15.671989440918,56.0779533386231,80.1191940307617,37.5457916259766,14.1981611251831,0.0,0.321023464202881,21.1645774841309,0.0,19.943198217317477,21.20269775390624,66.32430801391601,30.605247211456298,14.058379936218268,0.340509307384491,19.75569419860842,0.33400034268076173,1406.2542565560425,2029.8718428946715,7.144317817687972,16.972237549518955
2020-06-12,29.0559978485107,24.4547462463379,19.3179950714111,54.001251220703104,90.6618041992188,29.0187339782715,13.5084095001221,0.359341561794281,0.3504558801651,22.9142112731934,0.0,20.04371109224675,21.214347839355458,61.22188720703126,22.203658771514895,12.781161880493169,0.33425464630126955,19.7904968261719,0.29116691111897375,1298.782410591747,1359.349892893095,8.433185958862289,19.943198217317477
2020-06-16,23.7080078125,19.2937507629395,13.8579902648926,61.1648101806641,82.0255279541016,41.1844482421875,11.0925750732422,0.0,0.278873354196548,18.7906112670898,0.0,114.20872594793448,22.889748001098617,63.70868072509766,21.775522029399873,14.939729499816906,0.3428946256637574,21.233198165893576,0.2906669060389196,1458.2756472799342,1387.2897805933671,7.950018501281711,20.04371109224675
2020-06-23,31.716007232666,26.6629180908203,21.6999950408936,69.8047332763672,87.328857421875,50.2442436218262,20.423828125,4.16666650772095,0.280437648296356,24.972110748291,0.0074999493857224,285.0150855970571,22.377848052978518,61.12791748046876,16.087125575542455,13.776511192321783,0.33718609809875477,21.090872955322283,0.229166714350382,1367.9112491729393,983.3724846796977,8.601336860656735,114.20872594793448
2020-07-01,26.0640029907227,22.6574153900147,19.399995803833,79.1431427001953,93.0226898193359,60.4668502807617,18.6709117889404,45.6421356201172,0.302166640758514,22.9147262573242,0.284166852633158,776.5580291454444,23.08894882202148,58.192117309570314,0.9052016139030462,13.809543418884283,0.31954342722892737,21.688993072509778,0.00149998987714448,1343.5948184057393,52.67559850505844,9.279405403137195,285.0150855970571
2020-07-08,30.3400058746338,26.4310855865479,23.3499946594238,73.7093200683594,88.3850708007813,54.1110305786133,21.1120796203613,15.0000247955322,0.31144580245018,25.785701751709,0.0324999516208967,1526.2791206847762,23.44196586608888,64.03837814331055,10.033628737926486,15.57877712249756,0.3065913975238798,22.151247406005858,0.05833336040377608,1501.185474555178,642.5373112689241,7.863188743591319,776.5580291454444
2021-05-31,22.0599975585938,15.1868333816528,9.71399688720703,70.5252151489258,91.6888122558594,39.9006080627441,9.29733371734619,3.10059142112732,0.428791970014572,13.3122787475586,0.0,1.034116440294285,23.89998321533206,67.56465148925783,13.033633697032926,16.9615608215332,0.3046758651733396,23.07547225952148,0.06483335072795542,1614.7940365430225,880.6129183786767,6.938422393798859,1526.2791206847762
2021-06-01,24.378002166748,18.5084171295166,11.3439912796021,65.1698913574219,90.1051864624023,37.8751754760742,11.1187515258789,16.2215404510498,0.407530307769775,15.8443441390991,0.0,0.9946220996038487,22.04640064239504,70.86944427490235,13.581883668899533,16.11934566497802,0.320343083143234,21.155085754394523,0.06483335072795542,1562.4161617883865,962.5405478212817,5.9270549774170185,1.034116440294285
2021-06-03,25.2280044555664,19.9147491455078,15.9639949798584,85.5484619140625,95.7460479736328,67.349967956543,17.3288345336914,65.7052307128906,0.403706938028336,18.2007293701172,0.275833129882813,1.2670175438596496,21.88933391571046,71.67046051025393,16.826191759109495,16.12458095550536,0.34607447385787937,20.565832328796382,0.06483335072795542,1568.8186420016884,1205.9409120092173,5.764752960205101,0.9946220996038487
2021-06-09,31.9480056762695,26.1688346862793,22.0859985351563,78.0868759155273,93.4849853515625,53.1024398803711,21.7370872497559,44.5076522827148,0.399872899055481,24.4073848724365,0.0783334076404572,3.9895281550650825,20.53970012664796,74.819206237793,29.13390460014342,15.505582237243638,0.3707283318042754,19.21155605316162,0.11849998682737355,1536.7640598380967,2179.7756167903167,5.034117889404323,1.2670175438596496
2021-06-11,19.5279998779297,17.9444103240967,16.6199951171875,73.7214050292969,86.5531311035156,63.6751899719238,13.1052484512329,50.8333854675293,0.379787802696228,19.05517578125,0.430001338322957,5.936746604414255,21.24198398590088,74.60795288085939,28.907007932662943,16.11881732940674,0.3902695834636688,19.510087776184083,0.07733329782883339,1584.8209403160624,2156.6926857667454,5.123166656494142,3.9895281550650825
2021-06-15,26.507999420166,22.2835807800293,19.0039958953857,69.8831253051758,94.359619140625,45.3505401611328,15.9683294296265,26.5315055847168,0.400861144065857,21.1207847595215,0.0858324666817983,4.007354272778722,19.544648933410638,74.61036987304688,36.07368006706237,14.517451095581057,0.4039379835128784,18.16398258209228,0.15683357516924543,1458.233485960619,2691.470612485482,5.027197837829581,5.936746604414255
2021-06-18,28.8080024719238,22.3089122772217,14.0739879608154,53.5867462158203,81.161865234375,31.015079498291,11.3868255615234,0.0,0.335021048784256,19.7369823455811,0.0,5.226669496321447,20.96399841308594,74.48195190429688,40.75986289978026,15.85165023803712,0.39835181832313543,19.725683784484858,0.1740000685056051,1561.439521525223,3035.874148127168,5.112348175048819,4.007354272778722
